product_name,sales,discounted_sales,profit,quantity
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",246.582,236.1996,109.01520000000001,28
Strathmore Photo Mount Cards,245.436,235.6728,106.3104,38
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,190.2096,14.9184,12
Xerox 1890,244.7,244.7,122.35,5
Brown Kraft Recycled Envelopes,244.512,236.3616,117.16199999999999,15
Aluminum Document Frame,244.39999999999998,224.848,56.211999999999996,22
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,217.63840000000002,41.64,10
GBC Imprintable Covers,241.56,186.2208,39.967200000000005,36
Quality Park Security Envelopes,240.764,203.07920000000001,88.19290000000001,11
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,239.97,2.3997,3
Logitech M510 Wireless Mouse,239.94,207.948,52.3869,7
"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",239.84,191.872,79.29709999999999,21
Holmes HEPA Air Purifier,239.58,208.2168,41.382,14
"Avery Flip-Chart Easel Binder, Black",239.466,187.3206,37.8222,17
Xerox 216,238.464,211.5072,96.9408,42
Wilson Jones Leather-Like Binders with DublLock Round Rings,238.329,177.48090000000002,25.4916,46
Xerox 1982,237.536,208.3008,89.5328,12
Martin-Yale Premier Letter Opener,236.99200000000002,220.50560000000002,-12.879999999999999,20
Recycled Eldon Regeneration Jumbo File,235.77599999999998,227.9168,58.944,20
Avery 50,235.564,223.5352,102.74600000000001,20
Acco D-Ring Binder w/DublLock,235.18,116.3072,-102.8378,31
DAX Two-Tone Silver Metal Document Frame,234.784,221.8304,84.8056,13
Newell 312,234.768,193.6544,34.456,49
Spigen Samsung Galaxy S5 Case Wallet,234.462,218.1516,45.873000000000005,15
Panasonic KP-4ABK Battery-Operated Pencil Sharpener,234.24,234.24,67.92960000000001,16
"Maxell 74 Minute CDR, 10/Pack",232.764,215.5512,72.5676,26
Petty Cash Envelope,231.856,201.6608,94.36,10
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,211.0368,44.811499999999995,15
Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.88600000000002,225.8588,53.696,28
Dixon Ticonderoga Core-Lock Colored Pencils,229.572,209.16559999999998,58.6684,28
Advantus Motivational Note Cards,227.94,200.692,94.32000000000001,20
"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",227.04,227.04,104.4384,33
Iris Project Case,225.036,213.5448,47.88,30
Advantus Plastic Paper Clips,225.0,217.0,102.8,47
Cisco 8961 IP Phone Charcoal,224.937,67.48110000000001,-164.9538,3
Portable Personal File Box,224.66400000000002,218.8032,55.3113,19
iOttie XL Car Mount,223.88799999999998,179.1104,-50.3748,14
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",223.44,223.44,111.72,28
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",219.78,193.73200000000003,68.376,31
"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",218.416,213.2768,52.0344,14
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",218.094,210.6012,95.2656,34
Avery Non-Stick Binders,217.316,177.8938,43.553,71
"Fiskars 8"" Scissors, 2/Pack",217.224,197.9152,45.8584,14
ARKON Windshield Dashboard Air Vent Car Mount Holder,216.95999999999998,200.688,-15.594000000000001,14
3M Polarizing Light Filter Sleeves,216.34,193.96,75.34599999999999,14
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",216.144,206.2848,73.944,25
iOttie HLCRIO102 Car Mount,215.892,199.9,-11.994,12
Xerox 214,215.136,195.4368,90.46079999999999,37
DXL Angle-View Binders with Locking Rings by Samsill,215.109,179.41170000000002,66.6915,35
Cisco SPA 501G IP Phone,213.48,170.784,16.011,3
Xerox 188,213.192,202.3056,97.524,20
GBC Wire Binding Strips,212.65800000000002,127.27740000000001,-18.409200000000002,14
Wilson Jones Turn Tabs Binder Tool for Ring Binders,212.08,181.4248,58.5148,59
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,186.3904,80.4468,11
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,201.1776,59.217600000000004,11
Xerox 1931,209.952,191.2896,88.6464,36
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,167.7312,49.7952,7
SANFORD Major Accent Highlighters,209.56799999999998,207.30239999999998,77.88,30
Cardinal EasyOpen D-Ring Binders,209.30599999999998,151.4498,26.506000000000004,40
Ibico Plastic and Wire Spiral Binding Combs,208.221,152.8359,21.580800000000004,41
Acco Perma 2700 Stacking Storage Drawers,208.18,184.388,5.948,8
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,207.896,198.30079999999998,62.7686,11
GBC Linen Binding Covers,207.566,107.5006,-82.4068,18
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,165.74720000000002,25.898,1
Epson Perfection V600 Photo Scanner,206.991,62.09730000000001,-172.4925,3
JM Magazine Binder,204.72400000000002,165.4302,50.1904,18
Texas Instruments TI-34 Scientific Calculator,204.507,166.9041,64.6506,12
"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,203.94,87.6942,18
Kingston Digital DataTraveler 64GB USB 2.0,202.68,202.68,16.2144,6
Pyle PRT45 Retro Home Telephone,201.568,161.25440000000003,22.6764,4
Fellowes Desktop Hanging File Manager,201.45000000000002,201.45000000000002,50.362500000000004,15
Xerox 1912,201.082,195.0116,92.5736,11
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,186.816,80.898,26
PayAnywhere Card Reader,199.8,159.84,17.4825,25
Bionaire 99.97% HEPA Air Cleaner,199.72799999999998,168.8928,17.52,16
Laser & Ink Jet Business Envelopes,198.462,186.5116,83.226,20
Eldon 500 Class Desk Accessories,197.948,192.1544,60.470699999999994,17
"Angle-D Binders with Locking Rings, Label Holders",197.82999999999998,157.023,35.332,42
Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,197.82,59.346000000000004,9
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",197.82,180.236,81.326,10
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,149.85,54.8451,27
"Eureka Hand Vacuum, Bagless",197.72,197.72,55.3616,4
"Alliance Super-Size Bands, Assorted Sizes",197.61200000000002,187.6536,-10.3474,27
Avery Recycled Flexi-View Covers for Binding Systems,197.169,121.66770000000002,-69.5702,32
Xerox 225,196.99200000000002,183.51360000000003,85.7952,33
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,196.98000000000002,94.5504,21
Newell 309,196.35000000000002,168.63,34.65,20
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",196.248,182.1584,55.1004,17
Acme Tagit Stainless Steel Antibacterial Scissors,196.01999999999998,178.596,37.026,22
Acme Galleria Hot Forged Steel Scissors with Colored Handles,195.05200000000002,187.5016,49.8641,13
"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,188.1984,68.952,10
Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,194.54399999999998,164.8992,53.268,20
Contemporary Wood/Metal Frame,193.92,151.2576,4.847999999999999,18
Project Tote Personal File,193.61399999999998,180.1452,44.1945,15
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",191.98,149.814,50.228,47
Computer Printout Paper with Letter-Trim Fine Perforations,191.6,191.6,91.968,4
Xerox 1895,191.36,186.57600000000002,82.82300000000001,33
Avery Premier Heavy-Duty Binder with Round Locking Rings,191.352,145.656,29.416800000000002,21
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,178.3976,5.155999999999999,16
Gear Head AU3700S Headset,189.654,175.1052,-11.9508,16
Speck Products Candyshell Flip Case,188.946,130.1628,-18.1948,8
Xerox 209,187.92000000000002,187.92000000000002,90.2016,29
White GlueTop Scratch Pads,186.49599999999998,167.2448,72.7936,14
"Wirebound Message Book, 4 per Page",184.62,180.276,87.69449999999999,35
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,164.40480000000002,67.104,30
GBC Wire Binding Combs,184.052,141.0376,41.5668,26
Ibico Covers for Plastic or Wire Binding Elements,184.0,174.8,57.5,20
"Eldon Expressions Wood Desk Accessories, Oak",183.024,157.6368,10.110600000000002,33
Xerox 1955,182.72,146.17600000000002,59.384,10
"Fellowes Twister Kit, Gray/Clear, 3/pkg",182.508,137.7252,-3.2159999999999975,42
Deluxe Chalkboard Eraser Cleaner,182.49,171.40200000000002,76.461,17
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,169.90879999999999,77.6343,19
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,180.66,50.5848,3
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",180.596,167.20080000000002,16.8038,33
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,149.524,-46.403999999999996,4
"Eldon Image Series Desk Accessories, Ebony",180.31,161.538,55.822,18
Okidata B401 Printer,179.991,53.99730000000001,-251.9874,3
Super Decoflex Portable Personal File,179.76,167.776,39.5472,13
"Elite 5"" Scissors",179.14,160.212,37.18,24
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",179.014,122.3552,5.3877999999999995,37
Xerox 1997,178.848,166.40640000000002,77.76,30
Xerox 1892,178.296,165.8928,79.458,5
Personal File Boxes with Fold-Down Carry Handle,177.612,170.1336,37.392,12
Avery 490,177.6,165.76,81.4,13
"Master Caster Door Stop, Brown",176.784,167.4368,49.3776,38
Heavy-Duty E-Z-D Binders,176.74200000000002,131.3564,9.055299999999997,29
"Executive Impressions 12"" Wall Clock",176.7,141.36,23.3244,14
Crate-A-Files,176.58,160.88400000000001,31.392,18
Avery 499,176.292,157.9656,68.724,40
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",176.288,153.6224,63.747,13
Xerox 1996,176.256,172.1088,81.9072,28
"DAX Value U-Channel Document Frames, Easel Back",175.938,174.7452,52.4832,36
Tenex Chairmats For Use With Carpeted Floors,175.78,175.78,8.789,11
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,137.6388,17.992,10
"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",175.388,156.4504,73.8674,37
Wilson Jones International Size A4 Ring Binders,174.73000000000002,128.885,12.802000000000005,18
Xerox 1978,174.556,156.9848,74.33080000000001,34
Logitech Keyboard K120,174.24,139.392,-19.602,12
Square Credit Card Reader,173.826,142.65720000000002,11.188799999999999,22
BIC Liqua Brite Liner,173.5,162.39600000000002,53.576800000000006,27
GBC Plastic Binding Combs,172.692,147.89520000000002,59.778000000000006,30
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",172.672,165.40159999999997,72.70400000000001,32
Lumber Crayons,171.39,158.782,55.357,19
4009 Highlighters by Sanford,171.14,167.956,53.8096,44
"DAX Copper Panel Document Frame, 5 x 7 Size",171.088,141.9024,39.7528,18
Xerox 202,171.072,162.7776,76.7232,28
Boston 1730 StandUp Electric Pencil Sharpener,171.04,171.04,44.4704,8
Avery Heavy-Duty EZD View Binder with Locking Rings,170.984,147.2504,29.730800000000002,41
Logitech Illuminated Ultrathin Keyboard with Backlighting,170.97,170.97,70.0977,3
Euro Pro Shark Stick Mini Vacuum,170.744,63.4192,-325.6332,11
Nu-Dell Float Frame 11 x 14 1/2,170.62,155.5336,56.0352,22
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,152.6096,64.584,32
Xerox 1894,169.776,165.6288,78.79679999999999,27
Xerox 1973,169.01600000000002,158.0528,70.3472,8
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,168.84,164.552,78.256,13
"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",168.744,142.95839999999998,48.822,23
Hoover Commercial SteamVac,168.392,164.0464,35.308,14
Avery 486,168.13,162.28199999999998,75.1468,24
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,167.93,38.6239,7
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,155.1072,67.044,20
Acme Softgrip Scissors,166.056,149.12480000000002,33.1298,23
Xerox 1968,165.664,159.25119999999998,75.35040000000001,26
GBC Instant Report Kit,164.985,123.7711,3.2349999999999994,50
Xerox 195,164.328,151.50240000000002,70.54079999999999,27
Security-Tint Envelopes,163.496,153.7168,73.8788,23
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,103.0248,3.141000000000002,15
"DAX Metal Frame, Desktop, Stepped-Edge",161.92,137.632,26.1096,11
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",161.32,142.376,59.56999999999999,25
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,160.54000000000002,46.5566,23
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",160.336,150.1328,65.1365,19
RCA ViSYS 25423RE1 Corded phone,159.984,127.98720000000002,13.9986,2
Acme Office Executive Series Stainless Steel Trimmers,159.402,142.94760000000002,26.2242,21
Avery 489,159.39,154.422,73.278,16
DAX Wood Document Frame.,159.268,130.7096,7.6888000000000005,16
"Eldon 400 Class Desk Accessories, Black Carbon",159.25,141.05,47.6,22
"Ultra Door Kickplate, 8""H x 34""W",158.24,126.59200000000001,27.692,10
Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,126.336,17.766,5
GBC Personal VeloBind Strips,156.938,98.5954,-11.2612,27
Artistic Insta-Plaque,156.8,156.8,61.152,10
Xerox 1936,155.844,136.66320000000002,60.5394,9
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,139.19920000000002,20.636,20
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.51999999999998,150.336,71.28,25
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,155.38,52.8292,17
Avery 503,155.25,155.25,74.52,15
Xerox 1918,155.04,155.04,75.9696,4
Imation 30456 USB Flash Drive 8GB,154.56,151.248,8.556,23
"Master Caster Door Stop, Large Neon Orange",154.336,129.2928,42.2968,27
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",153.72,130.536,55.062000000000005,29
Self-Adhesive Address Labels for Typewriters by Universal,153.51,141.814,64.4011,23
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",152.144,125.8272,54.0728,18
"Master Big Foot Doorstop, Beige",152.064,146.9952,42.768,30
Nu-Dell Oak Frame,151.656,136.2768,35.4576,16
Xerox 217,151.632,143.3376,67.392,25
Southworth 100% Cotton The Best Paper,151.536,135.0048,65.43599999999999,15
"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,129.7356,47.9844,12
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67000000000002,141.398,41.955799999999996,14
Xerox 205,150.336,146.18880000000001,69.4656,24
Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,136.3752,22.971,15
Xerox 1948,149.85000000000002,149.85000000000002,67.4325,15
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,149.70000000000002,41.916,15
Sanford Liquid Accent Highlighters,149.632,141.0816,48.630399999999995,24
Ultra Door Push Plate,149.264,135.1232,37.4142,34
KeyTronic KT400U2 - Keyboard - Black,148.03199999999998,143.0976,24.672,15
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,147.926,125.53720000000001,-31.984,9
Xerox 1993,147.744,141.5232,68.4288,24
Kensington 6 Outlet SmartSocket Surge Protector,147.528,127.85759999999999,-36.882000000000005,6
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,140.892,48.754999999999995,9
"ACCOHIDE 3-Ring Binder, Blue, 1""",147.028,125.05640000000001,50.7164,44
"GBC Laser Imprintable Binding System Covers, Desert Sand",146.981,112.8757,18.408299999999997,17
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",146.688,135.6864,64.86359999999999,21
Maxell 4.7GB DVD-RW 3/Pack,146.55599999999998,136.36079999999998,41.418,10
Xerox 1905,146.448,144.3744,68.94720000000001,23
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,135.2404,6.795999999999999,10
Newell 315,145.912,143.04160000000002,33.787,25
"Personal Folder Holder, Ebony",145.73000000000002,136.762,35.872,14
"DAX Cubicle Frames, 8-1/2 x 11",145.69,145.69,52.4484,17
Xerox 220,145.15200000000002,131.67360000000002,60.912,25
Astroparche Fine Business Paper,144.672,137.9136,65.0496,29
Telescoping Adjustable Floor Lamp,143.928,113.5432,-5.997000000000002,10
Xerox 203,143.856,134.5248,62.985600000000005,24
"Wilson Jones Hanging View Binder, White, 1""",143.42,127.51599999999999,55.238,23
Avery Self-Adhesive Photo Pockets for Polaroid Photos,143.01,91.52640000000001,-2.1791999999999967,41
Xerox 192,142.56,142.56,68.4288,22
Flexible Leather- Look Classic Collection Ring Binder,142.05,119.89020000000001,18.940000000000005,13
Ibico Recycled Grain-Textured Covers,141.614,94.2942,3.4540000000000006,8
Xerox 23,141.264,135.0432,63.7632,23
Xerox 212,141.264,124.6752,57.024,25
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,132.7296,28.272000000000002,20
"OIC Colored Binder Clips, Assorted Sizes",139.62,125.3,59.284800000000004,44
"Advantus Push Pins, Aluminum Head",139.44,139.44,43.2264,24
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),139.392,124.18560000000001,52.272,30
Xerox 1903,138.736,134.90879999999999,65.54079999999999,24
Xerox 1930,138.672,125.1936,59.3568,24
Things To Do Today Pad,138.532,127.2616,59.1696,26
50 Colored Long Pencils,138.176,134.9248,32.9184,14
"Eldon 200 Class Desk Accessories, Smoke",138.16,138.16,58.0272,22
"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",137.808,88.3224,-14.4072,27
Acco 3-Hole Punch,137.53199999999998,126.582,55.538399999999996,36
Xerox 2,137.376,117.67680000000001,53.135999999999996,25
GBC Binding covers,137.26999999999998,133.12599999999998,58.9225,11
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,137.17,130.7372,47.7257,31
Avery 476,137.11599999999999,124.5608,54.5986,37
Riverleaf Stik-Withit Designer Note Cubes,136.816,125.5488,55.33,15
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",136.728,94.5702,4.367700000000001,41
"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,109.1712,15.3522,2
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,114.00319999999999,13.644000000000002,15
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",136.344,134.7632,56.1184,28
Xerox 1947,136.344,125.8192,54.119,25
Stiletto Hand Letter Openers,136.32,114.816,-21.983999999999998,17
Memorex Froggy Flash Drive 4 GB,136.276,122.2088,42.4214,14
Avery Metallic Poly Binders,135.80100000000002,116.37630000000001,43.4334,31
"Eldon 200 Class Desk Accessories, Burgundy",135.648,118.5664,44.588,25
Xerox 222,134.784,128.5632,60.6528,22
Wilson Jones Impact Binders,134.68,109.298,23.724400000000003,42
Fellowes Presentation Covers for Comb Binding Machines,133.86,119.89200000000001,21.825000000000003,14
Xerox 1959,133.6,128.256,60.6544,21
Eldon 200 Class Desk Accessories,133.136,129.1168,39.187200000000004,22
OtterBox Defender Series Case - iPhone 5c,133.128,97.62719999999999,3.6979999999999995,5
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",132.888,126.30239999999999,60.9168,24
Hewlett-Packard 300S Scientific Calculator,131.1,131.1,60.306,10
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",131.097,98.0527,18.412499999999998,45
Xerox 1977,130.928,128.7904,61.455999999999996,20
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,117.6864,55.9728,24
Harmony HEPA Quiet Air Purifiers,128.7,119.34,37.44,12
OIC Binder Clips,128.164,121.8632,60.144,38
Newell 325,128.03,118.11800000000001,29.736,34
PowerGen Dual USB Car Charger,127.87200000000001,118.28160000000001,52.3476,14
Newell 347,127.54400000000001,120.0112,30.3024,32
Xerox 230,127.008,119.7504,56.2464,21
KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36000000000001,126.36000000000001,36.644400000000005,13
"Wirebound Service Call Books, 5 1/2"" x 4""",125.84,125.84,60.4032,13
DAX Cubicle Frames - 8x10,125.786,116.0924,20.772,26
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",125.172,111.11760000000001,52.3746,13
Dell Slim USB Multimedia Keyboard,125.0,125.0,30.0,5
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",124.8,124.8,56.16,20
Deflect-O Glasstique Clear Desk Accessories,124.74,119.812,37.037,17
Xerox 1928,124.608,114.47040000000001,49.104,26
"DXL Angle-View Binders with Locking Rings, Black",124.592,99.67360000000001,42.0498,26
"6"" Cubicle Wall Clock, Black",124.586,107.1116,26.211599999999997,19
Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,124.488,113.42240000000001,26.2808,4
Xerox 21,124.416,99.53280000000001,43.5456,24
Avery Hi-Liter Smear-Safe Highlighters,123.80799999999999,110.7264,34.1056,24
"BIC Brite Liner Highlighters, Chisel Tip",123.12,112.75200000000001,30.5856,21
VariCap6 Expandable Binder,122.83,100.85900000000001,31.14,10
Xerox 1907,122.8,122.8,57.716,10
"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",122.18,88.80400000000002,7.449999999999999,28
Xerox 1995,121.82400000000001,105.23520000000002,47.6928,22
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",121.392,110.6016,48.5568,6
Avery 519,121.34599999999999,113.15879999999999,51.6086,18
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,107.67680000000001,21.7056,13
Crayola Colored Pencils,120.70400000000001,112.3072,32.8,40
Xerox 227,120.528,102.90240000000001,46.3968,22
Xerox 232,120.52799999999999,118.45439999999999,56.5056,19
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",119.97,102.426,47.601,22
Cardinal Slant-D Ring Binders,119.922,109.8416,46.057,17
"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,101.85804999999999,-12.6882,1
DAX Clear Channel Poster Frame,119.556,109.0584,27.701999999999998,10
Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.508,102.8808,-20.5242,11
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",119.21,115.018,52.007,19
"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,115.328,43.7144,29
Newell 314,118.296,105.7968,17.856,24
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.744,76.5072,-8.5536,46
"SlimView Poly Binder, 3/8""",117.58599999999998,95.8818,5.697999999999999,40
"Electrix Incandescent Magnifying Lamp, Black",117.28,82.096,-16.4925,5
Strathmore Photo Frame Cards,116.96000000000001,116.96000000000001,53.8016,16
Avery Hole Reinforcements,116.501,84.7903,14.827399999999999,32
"Avery Durable Plastic 1"" Binders",116.224,95.4308,37.5004,34
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",115.434,108.5652,47.223,26
Avery Printable Repositionable Plastic Tabs,115.24000000000001,101.48,42.312000000000005,16
Longer-Life Soft White Bulbs,115.192,107.0608,44.7216,44
Wilson Jones Active Use Binders,115.024,100.02720000000001,37.0552,21
Xerox 1949,114.54,94.62,43.4256,28
Xerox 1971,113.84800000000001,109.0544,47.936,28
Avery File Folder Labels,113.472,102.8736,48.8448,44
DAX Solid Wood Frames,113.332,102.3896,33.3157,13
Akro-Mils 12-Gallon Tote,113.202,100.4916,21.548099999999998,13
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,71.2908,-10.135200000000001,48
Xerox 213,111.456,107.3088,50.803200000000004,18
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,100.4872,28.256800000000002,31
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,107.352,42.8982,27
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,73.39420000000001,6.032400000000001,22
Avery Heavy-Duty EZD  Binder With Locking Rings,110.48400000000001,89.5032,29.239199999999997,28
Self-Adhesive Removable Labels,110.25,110.25,52.92,35
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",110.16,99.792,46.137600000000006,19
Xerox 204,110.16,110.16,52.8768,17
Xerox 201,110.16,99.792,46.1376,19
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,94.12480000000001,43.7772,17
Recycled Premium Regency Composition Covers,110.01599999999999,88.0128,39.880799999999994,9
Avery 516,109.64999999999999,109.64999999999999,51.535500000000006,15
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",109.584,105.93119999999999,49.084500000000006,15
Xerox 1962,109.568,101.35040000000001,43.656,28
Dana Swing-Arm Lamps,108.936,83.304,-11.214,15
#10 Self-Seal White Envelopes,108.682,106.90760000000002,52.123,10
GBC Standard Plastic Binding Systems' Combs,108.644,84.3404,5.023999999999999,30
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",108.416,99.40480000000001,44.985600000000005,17
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,90.324,6.755000000000001,15
3M Hangers With Command Adhesive,108.03999999999999,98.568,36.001,33
Micro Innovations Wireless Classic Keyboard with Mouse,107.964,98.3672,9.5968,4
SanDisk Cruzer 16 GB USB Flash Drive,107.912,102.4016,14.924,10
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",106.72200000000001,103.89959999999999,47.187,25
Avery 518,106.47,103.446,49.14,35
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,103.5776,50.343799999999995,19
"Array Parchment Paper, Assorted Colors",106.288,103.9584,49.504000000000005,15
Belkin 7-Outlet SurgeMaster Home Series,106.172,92.76079999999999,2.794,10
Avery Hanging File Binders,105.846,84.97579999999999,21.8868,26
Xerox 1900,105.288,100.49440000000001,44.084,26
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,92.2032,0.8087999999999997,9
Xerox 211,104.976,90.4608,40.9536,19
Samsung Replacement EH64AVFWE Premium Headset,104.5,95.7,17.875,21
Memorex Micro Travel Drive 4 GB,103.88,93.70400000000001,37.418,11
Avery Personal Creations Heavyweight Cards,103.86,85.396,37.8512,11
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,69.9675,-11.882200000000001,44
Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,91.4144,16.324,10
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,85.78960000000001,37.1059,13
Fellowes Black Plastic Comb Bindings,102.256,69.9524,-4.415600000000001,34
Acme Titanium Bonded Scissors,102.0,95.2,20.23,13
Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,30.598200000000006,-71.3958,2
"Linden 12"" Wall Clock With Oak Frame",101.94,101.94,30.582,3
Xerox 1970,101.592,95.2176,43.5252,22
Zebra Zazzle Fluorescent Highlighters,100.928,84.3904,20.671999999999997,20
